id,pair,source_filter,blocked_direction,flip_direction,entry_price,pnl_pct,peak_pct,trough_pct,exit_reason,is_paper,entry_at,exit_at,entry_cohort,entry_gap,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_adx_delta,entry_pos_di,entry_neg_di,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_atr_pct,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_range_position,entry_btc_adx,entry_btc_rsi,entry_btc_ema20_slope,entry_btc_1h_slope,entry_btc_dist_from_ema13_pct,entry_btc_trend_gap_pct,entry_macro_trend,entry_btc_regime,entry_ema20_slope,entry_ema50_slope,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_pair_volume_24h_usd,entry_pair_rank,entry_quality_score,entry_btc_adx_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev
597,PUMPUSDT,PASS:FLIP_SHORT_BTC_TRENDGAP,SHORT,SHORT,0.001982,0.5573,0.8073,0.0,trail,True,2026-07-20T05:36:56.450450,2026-07-20T05:40:29.601159,,0.0735,53.6,48.07,16.9568,18.0497,-1.0929,20.82981614667939,19.71523541928917,0.1246,0.051,0.3103,0.3112,0.8249,-0.5787,0.4874,78.3,33.1354,25.4,-0.1582,-0.0374,-0.347,-0.3706,BEARISH,BEAR_EXHAUSTED,0.0763,-0.4143,0.7837,0.8314,14.3,81.0,144168219.813119,14,2,30.5236,26.4,27.5,0.1913,35.9,47.7
598,LTCUSDT,PASS:FLIP_SHORT_BTC_TRENDGAP,SHORT,SHORT,47.24,0.2157,0.4657,-0.1693,trail,True,2026-07-20T05:29:09.723909,2026-07-20T05:50:13.309172,,0.0613,62.65,51.05,19.7293,20.9477,-1.2184,22.535912123818196,24.36022212258285,0.0585,0.0209,0.2786,0.2794,0.2806,-0.1773,0.359,94.6,27.7097,27.8,-0.1495,-0.0283,-0.378,-0.3094,BEARISH,HEALTHY_BEAR,0.0516,-0.139,1.021,1.8617,14.3,78.6,60814777.65,25,1,24.8449,27.1,33.7,0.2008,37.4,47.7
596,AVAAIUSDT,PASS:FLIP_SHORT_BTC_TRENDGAP,SHORT,SHORT,0.011402,0.9165,1.1665,-0.1491,trail,True,2026-07-20T05:24:42.110580,2026-07-20T05:25:44.820375,,0.5174,54.09,56.37,24.5381,25.2962,-0.7582,23.84219797597446,17.737613538862835,0.1798,0.1157,0.1138,0.1139,2.3837,2.1953,0.4099,61.6,24.862,26.1,-0.1641,-0.0335,-0.503,-0.2798,BEARISH,HEALTHY_BEAR,0.3439,1.1675,1.1722,0.939,14.3,78.6,52715980.690833,27,2,21.7779,33.4,33.3,0.2072,36.5,47.7
595,JTOUSDT,PASS:FLIP_SHORT_BTC_TRENDGAP,SHORT,SHORT,0.604,0.5613,0.8113,0.0,trail,True,2026-07-20T05:13:34.415600,2026-07-20T05:17:55.012044,,0.3407,56.69,59.18,15.2792,16.2232,-0.944,20.744658598853878,19.53347651459318,0.1227,0.1348,0.067,0.067,0.7019,0.7262,0.3248,76.5,18.5912,18.9,-0.1564,-0.036,-0.629,-0.2212,BEARISH,HEALTHY_BEAR,0.1421,0.3872,1.1366,1.2077,16.7,83.3,25125855.6854,48,3,15.5542,27.5,46.1,0.1707,36.2,47.7
594,KAITOUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.9509,0.3074,0.5574,-0.4943,trail,True,2026-07-20T00:57:53.341794,2026-07-20T01:07:09.818730,W4,0.5621,56.09,67.43,27.9806,27.6147,0.3659,24.62675701982197,12.479290208462457,0.0971,0.2225,0.2261,-0.2256,0.714,0.5537,0.0935,58.5,21.8348,40.4,-0.0733,0.0523,-0.2571,,BEARISH,HEALTHY_BEAR,0.2393,0.4378,0.9459,0.7765,35.7,52.4,100031325.96252,17,3,21.1853,40.8,56.9,0.1984,51.6,60.5
593,ONDOUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.3475,0.3255,0.5755,-0.0576,trail,True,2026-07-20T00:37:37.810027,2026-07-20T00:43:23.626955,W4,0.2928,54.82,62.57,17.1497,16.9316,0.2181,26.947595830451093,17.97059305192248,0.0669,0.1208,0.0935,-0.0934,0.3685,0.2316,0.0942,58.1,21.4322,55.3,0.0299,0.0934,0.0541,,BULLISH,HEALTHY_BULL,0.1099,0.1161,1.0609,0.8618,73.8,16.7,59465070.44161,23,3,22.8267,51.8,60.2,0.1774,65.8,60.5
592,AVAXUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,6.451,1.0211,1.2711,0.0,trail,True,2026-07-20T00:03:57.483179,2026-07-20T00:12:43.866952,C5+W6,0.0569,50.95,51.67,20.8152,21.8114,-0.9962,21.116921421575743,18.03733126647134,0.0132,0.0178,0.038,-0.038,0.2588,0.1062,-0.0069,54.1,24.1714,45.8,0.0009,0.0574,-0.1042,,NEUTRAL,CHOPPY_FLAT,0.0265,0.0441,1.3189,0.6341,42.9,35.7,47596987.6,26,2,25.6514,55.2,61.1,0.1437,53.5,60.5
591,UNIUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,3.507,0.6054,0.8554,-0.057,trail,True,2026-07-20T00:01:44.023280,2026-07-20T00:08:03.006023,W6,0.2087,56.37,58.07,21.8453,20.8876,0.9577,23.1564034946655,11.329329874050035,0.0643,0.078,0.0026,0.0026,0.269,0.1752,0.1449,76.2,24.6965,47.8,0.0049,0.0615,-0.0677,,NEUTRAL,CHOPPY_FLAT,0.0978,0.0886,1.0739,1.2904,33.3,38.1,25034734.122,45,3,25.6514,55.2,61.1,0.1351,55.1,60.5
590,SKLUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.004118,0.7699,1.0199,-0.0486,trail,True,2026-07-19T23:32:46.325576,2026-07-19T23:33:46.361781,W2,0.5467,64.27,60.44,21.0874,20.7684,0.319,24.026991813206678,14.344303204098487,0.1316,0.2032,0.2061,0.2065,0.6215,0.6841,0.5423,81.6,27.2706,60.3,0.0219,0.0356,0.0859,,BULLISH,HEALTHY_BULL,0.2332,0.4952,0.8924,1.1916,40.5,45.2,26781571.395076,41,2,27.4126,53.4,48.2,0.1296,61.4,58.1
589,HOMEUSDT,PASS:MOMENTUM_SHORT_DEEPGAP,SHORT,SHORT,0.00742,-0.7,0.1348,-0.8086,sl,True,2026-07-19T23:14:57.978724,2026-07-19T23:19:44.475488,,0.5827,36.51,42.13,20.667,20.4447,0.2223,15.991356538670948,25.84755609594897,0.1095,0.1797,0.5262,-0.5234,0.8169,-1.2648,-0.8109,20.0,30.4304,54.6,0.0047,0.0248,0.0095,0.1374,NEUTRAL,CHOPPY_FLAT,-0.2512,-0.9092,,,,,,,2,31.5201,53.8,73.0,0.1369,58.1,58.1
587,VANRYUSDT,PASS:MOMENTUM_SHORT_DEEPGAP,SHORT,SHORT,0.005325,0.2007,0.4507,0.0,trail,True,2026-07-19T23:00:29.603087,2026-07-19T23:02:55.442112,,0.6629,35.7,37.3,20.3717,19.9178,0.454,14.441913408250034,24.73487847547015,0.2177,0.2201,0.3147,-0.3138,0.6704,-1.2845,-0.7497,7.5,34.8941,55.2,0.0323,0.0067,-0.0062,0.1675,BULLISH,STRONG_BULL,-0.2864,-0.6551,,,,,,,2,35.1081,58.5,70.7,0.1353,58.1,43.3
588,NEARUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,1.92,-0.7,0.0521,-0.7292,sl,True,2026-07-19T22:37:07.807108,2026-07-19T23:07:07.062206,W4,0.2126,56.31,60.96,23.353,22.8989,0.4542,30.057974960686646,16.450815590299463,0.0684,0.0833,0.0382,-0.0381,0.2803,0.1334,0.1136,69.0,33.0524,65.1,0.0795,0.0131,0.1309,,BULLISH,STRONG_BULL,0.0905,0.0375,0.7077,0.5562,52.4,35.7,60594162.27,21,3,31.9526,69.2,62.0,0.1414,60.0,43.3
586,USELESSUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.05679,0.243,0.493,-0.1057,trail,True,2026-07-19T22:32:21.031567,2026-07-19T22:40:40.491645,W4,0.4147,56.77,64.1,17.2406,16.3905,0.8501,21.95520572482992,12.271717208878675,0.1284,0.1602,0.0544,-0.0544,0.6312,0.2322,0.2342,63.2,32.6402,69.7,0.0948,0.0179,0.2027,,BULLISH,STRONG_BULL,0.1843,0.0925,0.7369,0.8171,57.1,28.6,20905549.82413,47,4,30.696,70.7,52.0,0.1435,61.2,43.3
584,TAGUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.001173,-0.7,0.0,-0.7673,sl,True,2026-07-19T22:12:19.805870,2026-07-19T22:17:11.907339,,0.2654,55.19,54.27,19.2071,19.0912,0.116,22.586862522624525,14.835023885086615,0.0257,0.0972,0.0934,0.0935,0.8131,0.0535,0.2165,65.2,23.3885,56.2,0.0243,-0.016,0.0728,-0.0189,BULLISH,HEALTHY_BULL,0.1072,0.1668,,,,,,,3,22.8245,62.0,29.4,0.1216,50.1,43.3
583,GUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.003455,0.4736,0.7236,-0.0868,trail,True,2026-07-19T22:11:12.767988,2026-07-19T22:14:53.338804,,0.2857,57.08,66.0,21.3763,21.941,-0.5647,25.73508149332894,19.400428728332148,0.0811,0.1061,0.0032,-0.0032,0.4763,0.2041,0.1841,80.3,23.3364,64.9,0.0343,-0.0053,0.1622,-0.0081,BULLISH,HEALTHY_BULL,0.1327,0.1283,,,,,,,5,22.8245,62.0,29.4,0.1176,54.2,43.3
585,DEXEUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,35.0,-0.7,0.1143,-0.8,sl,True,2026-07-19T22:02:18.599093,2026-07-19T22:22:06.089046,,0.1571,59.49,51.17,19.9788,21.2276,-1.2487,20.73780425043441,19.2405216412024,0.04,0.0527,0.22,0.2205,0.4669,0.5599,0.3134,89.8,21.6901,60.9,-0.0013,-0.0096,0.1415,-0.0354,NEUTRAL,CHOPPY_FLAT,0.0436,0.3492,,,,,,,2,21.9818,43.6,36.7,0.0948,52.7,43.3
582,TAGUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.001171,0.4332,0.6832,0.0,trail,True,2026-07-19T21:41:10.710942,2026-07-19T21:49:50.437377,,0.5844,54.66,71.71,19.1406,18.9354,0.2053,27.772905251393475,17.827875310643954,0.1533,0.2373,0.1988,-0.1984,0.8147,-0.0241,0.1918,60.9,22.2388,33.5,-0.0343,-0.0304,-0.1189,-0.0291,BEARISH,HEALTHY_BEAR,0.2817,-0.0644,,,,,,,2,23.0691,38.4,58.4,0.0679,41.7,51.5
580,SKLUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.004078,0.265,0.515,0.0,trail,True,2026-07-19T20:56:31.819513,2026-07-19T21:03:08.148493,,0.3075,61.05,56.38,24.7179,23.9606,0.7573,23.903754522208757,11.624119946432057,0.0795,0.1044,0.144,0.1442,0.5575,0.5052,0.3285,79.2,23.7079,56.5,0.0115,-0.0316,0.0325,0.0061,NEUTRAL,CHOPPY_FLAT,0.1339,0.3403,,,,,,,4,23.8357,55.2,52.8,0.0635,49.6,45.5
578,EVAAUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.796,0.4786,0.7286,0.0,trail,True,2026-07-19T20:36:31.201035,2026-07-19T20:48:26.694027,,0.363,55.97,66.19,19.2848,19.2611,0.0237,24.330782433394575,16.35862908392536,0.0663,0.1236,0.14,-0.1398,0.5117,0.7587,0.0499,59.2,24.7151,57.9,0.0166,-0.0304,0.0562,-0.0027,NEUTRAL,CHOPPY_FLAT,0.1587,0.4762,,,,,,,4,25.5984,57.0,59.6,0.0704,50.2,45.5
581,DOTUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.816,-0.2451,0.1225,-0.2451,horizon,True,2026-07-19T20:36:31.163922,2026-07-19T21:21:32.016667,,0.1602,55.71,57.01,28.2686,28.555,-0.2863,22.202435251003013,13.4508428441287,0.0505,0.0675,0.0113,0.0113,0.2987,-0.1011,0.1294,77.8,24.7151,57.9,0.0166,-0.0304,0.0562,-0.0027,NEUTRAL,CHOPPY_FLAT,0.0745,-0.054,,,,,,,2,25.5984,57.0,59.6,0.0704,50.2,45.5
579,SKLUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.004061,0.4395,0.6895,-0.3201,trail,True,2026-07-19T20:14:11.214018,2026-07-19T20:56:18.333880,,0.3615,56.34,59.04,23.0077,22.2687,0.7391,25.783034952349755,13.100848365160237,0.1034,0.1314,0.037,-0.037,0.6933,0.417,0.1978,61.5,31.0125,60.5,0.0267,-0.0307,0.0919,-0.0361,BULLISH,STRONG_BULL,0.1537,0.1908,,,,,,,4,32.3694,59.6,43.0,0.0769,50.1,45.5
577,LITUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,2.23,1.6244,1.8744,-0.1525,trail,True,2026-07-19T20:03:02.880152,2026-07-19T20:43:54.621364,,0.303,62.34,57.47,24.1469,23.4671,0.6798,34.53308571400257,17.402517760898156,0.0784,0.1082,0.2157,0.2162,0.3787,0.2395,0.4032,64.5,34.0455,61.0,0.009,-0.0301,0.1268,-0.0586,NEUTRAL,CHOPPY_FLAT,0.1389,0.2166,,,,,,,3,35.8505,52.3,43.5,0.0836,50.4,45.5
575,USELESSUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.0566,0.2094,0.4594,0.0,trail,True,2026-07-19T20:03:02.865998,2026-07-19T20:11:10.029296,,0.3212,58.62,53.52,16.0642,16.6158,-0.5516,21.159052627613516,17.70281237880547,0.055,0.1198,0.2416,0.2422,0.6362,-0.2114,0.4174,79.7,34.0455,61.0,0.009,-0.0301,0.1268,-0.0586,NEUTRAL,CHOPPY_FLAT,0.1204,-0.0172,,,,,,,3,35.8505,52.3,43.5,0.0836,50.4,45.5
576,PENGUUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.006093,0.3901,0.6401,-0.1149,trail,True,2026-07-19T19:48:34.275295,2026-07-19T20:16:41.400166,,0.1785,54.57,64.33,28.371,30.5055,-2.1345,23.31379212760667,23.60583522272264,0.0632,0.0748,0.0377,-0.0377,0.2949,0.0198,0.1004,73.3,36.904,42.1,-0.0175,-0.0379,-0.0329,-0.0869,NEUTRAL,CHOPPY_FLAT,0.0923,-0.0094,,,,,,,0,36.712,43.0,44.9,0.0803,41.3,42.3
574,DEXEUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,34.71,0.355,0.605,-0.461,trail,True,2026-07-19T19:39:40.844570,2026-07-19T20:02:52.933404,,0.0784,51.85,53.83,23.775,25.0505,-1.2755,22.216117921749387,19.2345596245074,0.011,0.0228,0.0012,-0.0012,0.8143,1.0504,-0.013,46.5,36.6644,43.4,-0.0154,-0.0365,-0.0288,-0.0872,NEUTRAL,CHOPPY_FLAT,0.0654,0.5699,,,,,,,1,36.7837,43.5,48.1,0.0878,41.9,42.3
572,USELESSUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.05629,0.283,0.533,0.0,trail,True,2026-07-19T19:33:00.718740,2026-07-19T19:41:32.189163,,0.4111,53.57,63.1,22.0671,23.3044,-1.2372,21.903153986209688,19.430123326171277,0.0668,0.1905,0.1391,-0.1389,0.7364,-0.4758,0.1181,75.3,36.7818,45.3,-0.0142,-0.0342,-0.0129,-0.0857,NEUTRAL,CHOPPY_FLAT,0.1404,-0.2267,,,,,,,3,36.1793,46.0,37.7,0.0893,43.1,42.3
571,EVAAUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.7943,-0.7,0.3022,-0.768,sl,True,2026-07-19T19:30:47.380540,2026-07-19T19:36:18.974437,,0.5601,61.87,65.26,19.8084,19.4865,0.3219,27.96606545880063,17.14307704648059,0.1278,0.2111,0.014,0.014,0.5595,0.7096,0.3532,79.3,36.7414,46.0,-0.0133,-0.0333,-0.0055,-0.0848,NEUTRAL,CHOPPY_FLAT,0.2085,0.457,,,,,,,1,36.1793,46.0,37.7,0.0863,43.6,42.3
570,1000XECUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.008408,-0.7,0.0,-0.7731,sl,True,2026-07-19T19:18:33.768310,2026-07-19T19:20:12.219917,,0.5838,53.57,58.01,17.8029,18.071,-0.2681,28.660841754186933,21.48159176521987,0.1088,0.2345,0.287,-0.2862,0.8919,0.5458,0.0564,56.7,35.0064,45.9,-0.0083,-0.0327,-0.0079,-0.0864,NEUTRAL,CHOPPY_FLAT,0.1758,0.2599,,,,,,,1,34.5221,46.9,40.6,0.0998,44.0,42.3
573,LITUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,2.2201,0.4549,0.554,-0.2072,horizon,True,2026-07-19T19:17:26.908157,2026-07-19T20:02:27.852031,,0.4263,55.72,72.52,24.7737,24.6085,0.1652,34.67755191407539,19.96644111129102,0.1452,0.1747,0.0553,-0.0553,0.4817,0.0638,0.2648,55.1,35.0662,48.1,-0.0056,-0.03,0.0163,-0.0835,NEUTRAL,CHOPPY_FLAT,0.2358,0.0017,,,,,,,4,34.5221,46.9,40.6,0.0991,45.5,42.3
569,USELESSUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.05595,0.4113,0.6613,-0.0357,trail,True,2026-07-19T19:00:46.680646,2026-07-19T19:07:12.199002,,0.2331,51.72,55.61,24.6319,26.5187,-1.8868,19.18386368559598,19.223771832733163,0.1039,0.1421,0.0316,-0.0316,0.7629,-1.1967,0.2145,76.1,32.8837,41.9,-0.0362,-0.0352,-0.0408,-0.0955,BEARISH,STRONG_BEAR,0.1089,-0.7569,,,,,,,1,31.6779,41.4,37.8,0.0988,42.5,42.3
568,SKLUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.004064,-0.7,0.3445,-0.7382,sl,True,2026-07-19T18:35:12.288219,2026-07-19T18:49:19.727745,,0.4759,58.32,51.82,25.9362,25.7442,0.192,30.261652390148768,16.862836698218857,0.0926,0.1739,0.2734,0.2741,0.8631,0.3849,0.5415,58.3,24.2801,37.3,-0.0477,-0.0207,-0.1131,-0.0589,BEARISH,HEALTHY_BEAR,0.1812,0.3524,,,,,,,4,22.6606,31.8,35.5,0.1184,42.5,51.0
567,PUMPUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.001692,0.6956,0.9456,0.0,trail,True,2026-07-19T18:32:58.960176,2026-07-19T18:34:01.942547,,0.1337,58.97,51.42,19.7568,20.7008,-0.944,21.03757437105353,24.441529351994166,0.0187,0.0314,0.1793,0.1796,0.4365,0.5033,0.2298,81.6,24.2801,30.7,-0.0548,-0.0275,-0.1773,-0.0667,BEARISH,HEALTHY_BEAR,0.0587,0.3591,,,,,,,2,22.6606,31.8,35.5,0.1132,39.9,51.0
566,1000XECUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.008361,-0.7,0.0598,-0.7296,sl,True,2026-07-19T18:12:57.550493,2026-07-19T18:18:28.056791,,0.4916,53.73,62.73,19.292,19.0751,0.2169,30.138013787632588,19.223609990187025,0.1428,0.206,0.1922,-0.1918,0.7375,0.116,0.1566,73.8,19.4336,37.6,-0.0549,-0.0146,-0.124,-0.0059,BEARISH,HEALTHY_BEAR,0.2562,0.0594,,,,,,,2,17.6199,32.0,52.1,0.1133,45.2,51.0
565,1000BONKUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.002895,0.3372,0.5872,-0.1036,trail,True,2026-07-19T15:29:19.019128,2026-07-19T15:37:36.506492,,0.2488,50.98,64.69,19.8583,19.9432,-0.0849,27.99780960367778,19.15458706030382,0.0877,0.1116,0.2036,-0.2032,0.4427,0.0996,-0.0042,58.7,25.7751,48.8,0.0035,-0.0114,-0.0401,0.0399,NEUTRAL,CHOPPY_FLAT,0.1305,0.038,,,,,,,1,25.9653,51.7,61.4,0.0891,48.5,54.1
564,HOMEUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.00817,-0.7,0.0,-0.7344,sl,True,2026-07-19T15:29:19.007617,2026-07-19T15:30:04.805900,,0.3265,51.89,55.59,17.8524,18.5217,-0.6693,20.551394048992133,17.10507573501451,0.1181,0.1637,0.051,-0.0509,1.3042,-0.2328,0.2309,50.0,25.7751,48.8,0.0035,-0.0114,-0.0401,0.0399,NEUTRAL,CHOPPY_FLAT,0.1057,-0.2128,,,,,,,1,25.9653,51.7,61.4,0.0891,48.5,54.1
563,USELESSUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.05979,-0.7,0.0167,-0.7025,sl,True,2026-07-19T14:50:18.140299,2026-07-19T14:56:40.323115,,0.5928,63.44,67.71,24.893,23.927,0.966,31.36172341488614,14.271781246270779,0.2007,0.2378,0.1361,0.1363,0.4936,-0.3923,0.576,85.6,21.1054,64.5,0.0331,-0.0208,0.1544,0.0135,BULLISH,HEALTHY_BULL,0.2772,-0.2804,,,,,,,3,19.8425,57.3,55.3,0.0976,54.9,46.5
562,EVAAUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.7867,-0.7,0.3432,-0.7627,sl,True,2026-07-19T14:31:24.015587,2026-07-19T14:37:12.546603,,0.3735,55.4,59.92,28.9781,30.0693,-1.0912,15.829957688695728,21.326536579372227,0.1244,0.1793,0.0082,-0.0082,0.7455,-0.1831,0.2957,89.1,19.089,48.6,-0.0045,-0.0434,-0.0264,-0.0289,NEUTRAL,CHOPPY_FLAT,0.164,-0.0785,,,,,,,3,20.2578,50.5,61.8,0.0876,44.3,46.5
561,LITUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,2.229,0.6473,0.8973,-0.0673,trail,True,2026-07-19T14:24:43.563270,2026-07-19T14:32:34.534897,,0.3749,58.45,57.73,27.9355,27.4617,0.4738,33.165740502181805,16.300368426956414,0.0738,0.1499,0.0086,-0.0086,0.3992,0.3394,0.2151,62.0,21.5032,47.4,0.017,-0.045,-0.0481,-0.0268,NEUTRAL,CHOPPY_FLAT,0.1158,0.2606,,,,,,,3,22.5026,55.3,59.3,0.0914,43.6,46.5
560,1000PEPEUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.0028538,-0.7,0.0806,-0.7043,sl,True,2026-07-19T13:51:20.001003,2026-07-19T14:17:19.540045,,0.1664,54.28,55.22,19.6404,19.4915,0.1489,26.074227581491538,16.819652771235933,0.0465,0.0579,0.0241,0.0241,0.3547,0.3379,0.1285,53.0,20.6459,57.0,0.0179,-0.0442,0.0843,-0.0886,NEUTRAL,CHOPPY_FLAT,0.0808,0.1917,,,,,,,1,21.538,56.5,42.3,0.0853,46.4,43.6
559,LITUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,2.2208,1.0558,1.3058,-0.1441,trail,True,2026-07-19T13:50:13.523025,2026-07-19T14:09:33.772641,,0.282,59.48,56.51,21.3733,21.0549,0.3183,29.691936459510732,17.621470757478605,0.0977,0.1157,0.1001,0.1002,0.3369,0.0443,0.314,88.6,21.5145,55.3,0.0089,-0.0464,0.0778,-0.1043,NEUTRAL,CHOPPY_FLAT,0.1153,0.0174,,,,,,,4,22.6091,49.7,37.9,0.091,45.2,43.6
558,1000XECUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.008389,0.6917,0.9417,-0.5841,trail,True,2026-07-19T13:25:46.482135,2026-07-19T13:46:27.385551,W4,0.4553,55.82,51.56,23.2819,22.6775,0.6044,24.777131939278924,13.010399773785458,0.0686,0.1836,0.0214,-0.0214,0.7333,0.2905,0.2309,59.7,28.9458,42.3,-0.0291,-0.0613,-0.0357,,BEARISH,STRONG_BEAR,0.1047,0.2527,0.4683,0.817,16.7,73.8,155843298.705023,10,3,28.1563,42.3,48.9,0.0877,38.9,43.6
557,1000PEPEUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.0028469,-0.0527,0.3372,-0.3934,horizon,True,2026-07-19T12:40:04.280227,2026-07-19T13:25:05.149380,,0.2217,52.52,52.63,26.4788,26.1677,0.3111,25.306710165501027,13.470721869300007,0.0679,0.0812,0.0797,-0.0797,0.439,0.4072,0.0693,44.7,28.0246,42.0,-0.0509,-0.0377,-0.0368,-0.1793,BEARISH,STRONG_BEAR,0.077,0.2133,,,,,,,0,28.4122,37.6,23.4,0.0952,41.1,45.4
556,PUMPUSDT,PASS:LONG_BTC1H_DEADBAND,LONG,LONG,0.001657,0.0,0.2414,-0.3018,horizon,True,2026-07-19T10:02:26.160051,2026-07-19T10:47:26.744037,,0.2462,58.5,60.37,21.4771,21.3922,0.0849,27.12872432545941,17.133815471001803,0.0656,0.09,0.0274,0.0274,0.2703,0.2606,0.1831,83.3,23.6989,27.4,-0.0445,-0.0007,-0.1149,-0.1359,BEARISH,HEALTHY_BEAR,0.1096,0.1434,,,,,,,3,22.2718,31.3,31.2,0.059,46.2,48.7
554,ETHFIUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.448,0.6429,0.8929,0.0,trail,True,2026-07-19T09:51:02.483957,2026-07-19T10:00:09.840573,C4,0.1959,59.77,52.61,17.2635,17.3868,-0.1233,31.737010063525645,23.14257575550989,0.0601,0.0737,0.1055,0.1056,0.268,0.0657,0.2396,80.8,21.1987,33.4,-0.0403,0.0402,-0.0664,,BEARISH,HEALTHY_BEAR,0.0727,0.0148,0.7316,0.4811,34.1,53.7,22015952.1573,45,2,20.1238,33.5,27.0,0.0564,50.3,65.7
555,1000BONKUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.002846,0.8744,1.1244,-0.6676,trail,True,2026-07-19T09:44:23.775474,2026-07-19T10:19:48.596678,C4,0.1351,55.75,53.7,24.8751,25.1471,-0.272,30.748967018588814,19.933482850908742,0.0128,0.0321,0.1498,0.1501,0.4933,0.549,0.195,54.8,18.9979,27.1,-0.0503,0.0368,-0.1262,,BEARISH,HEALTHY_BEAR,0.0648,0.3899,0.7558,0.4588,31.7,58.5,62660787.530753,24,2,17.4338,23.2,38.4,0.0614,48.6,65.7
553,1000BONKUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.00278,0.2536,0.5036,-0.036,trail,True,2026-07-19T04:50:53.980442,2026-07-19T05:00:43.245358,C4+W4,0.265,54.92,64.97,23.2852,22.3491,0.9361,30.76254066065574,14.65849420779689,0.0636,0.1056,0.0604,-0.0604,0.4818,0.1362,0.1088,62.0,20.0504,57.9,0.0202,0.1337,0.0562,,BULLISH,HEALTHY_BULL,0.1175,0.0831,0.5997,0.8087,53.7,26.8,59903650.349298,23,4,20.4106,57.9,43.0,0.0588,69.7,67.8
552,1000XECUSDT,PASS:LONG_UNMATCHED_ONLY,LONG,LONG,0.008618,0.3302,0.5802,0.0,trail,True,2026-07-19T04:48:41.391137,2026-07-19T04:50:23.924125,C2+C4+C7+C9,0.3868,52.43,49.58,22.3164,23.4702,-1.1538,18.375308398893754,15.869683012863783,0.2011,0.2419,0.0952,0.0953,1.2539,-1.4058,0.5392,81.6,20.3389,55.3,0.0236,0.1319,0.0492,,BULLISH,HEALTHY_BULL,0.124,-0.8947,0.8022,0.791,56.1,26.8,271413016.24205,8,5,20.7226,58.1,38.0,0.0633,69.2,67.8
