id,pair,source_filter,blocked_direction,flip_direction,entry_price,pnl_pct,peak_pct,trough_pct,exit_reason,is_paper,entry_at,exit_at,entry_cohort,entry_gap,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_adx_delta,entry_pos_di,entry_neg_di,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_atr_pct,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_range_position,entry_btc_adx,entry_btc_rsi,entry_btc_ema20_slope,entry_btc_1h_slope,entry_btc_dist_from_ema13_pct,entry_btc_trend_gap_pct,entry_macro_trend,entry_btc_regime,entry_ema20_slope,entry_ema50_slope,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_pair_volume_24h_usd,entry_pair_rank,entry_quality_score,entry_btc_adx_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev
105,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,63799.9,-0.0428,0.2152,-0.2017,horizon,True,2026-07-10T01:50:12.831306,2026-07-10T02:35:13.684082,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,HEALTHY_BULL,,,,,,,,,,,,,,,
103,SUIUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.7182,-0.7,0.0696,-0.7658,sl,True,2026-07-10T01:34:00.475668,2026-07-10T01:48:30.157207,,0.2267,59.56,63.93,25.4467,25.7214,-0.2746,27.96929123423977,17.928517393774285,0.1071,0.0889,0.0768,0.0768,0.2345,-0.0495,0.2731,82.9,21.71,60.0,0.0935,0.126,0.2149,0.0106,BULLISH,HEALTHY_BULL,0.1332,-0.0934,1.4549,0.9668,74.4,17.9,83246882.58806,24,3,21.4792,64.8,37.1,0.1714,62.4,56.4
98,APEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.1674,-0.7,0.2389,-0.7168,sl,True,2026-07-10T01:27:57.141619,2026-07-10T01:45:54.856047,,0.172,57.39,50.81,15.1102,15.8558,-0.7456,24.78106091884028,22.234013702275906,0.0756,0.0605,0.2819,0.2827,0.5408,0.4025,0.4192,74.4,21.3319,60.4,0.0789,0.122,0.234,-0.0261,BULLISH,HEALTHY_BULL,0.0673,0.2183,1.4458,0.5654,82.1,12.8,30877484.126,46,0,21.3314,61.7,46.5,0.1667,61.8,56.4
96,LITUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,2.3947,-0.7,0.0,-0.7015,sl,True,2026-07-10T01:27:57.107181,2026-07-10T01:31:33.401318,,0.0928,56.41,50.93,16.8765,18.0769,-1.2004,18.4484488664241,18.923479112984264,0.0727,0.0187,0.2796,0.2803,0.4678,0.1404,0.372,65.0,21.3319,60.4,0.0789,0.122,0.234,-0.0261,BULLISH,HEALTHY_BULL,0.0728,0.0153,1.4458,0.7533,82.1,12.8,69017129.40251,29,0,21.3314,61.7,46.5,0.1667,61.8,56.4
102,LTCUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,43.8,-0.7,0.0457,-0.7078,sl,True,2026-07-10T01:25:56.021492,2026-07-10T01:48:30.153250,,0.073,56.71,54.34,24.8928,25.008,-0.1152,28.22359387338572,17.521238750567264,0.0627,0.03,0.1265,0.1267,0.1812,-0.1922,0.2196,89.3,21.3319,61.2,0.0803,0.124,0.2465,-0.0246,BULLISH,HEALTHY_BULL,0.0631,-0.1652,1.113,0.4632,79.5,12.8,35825036.72,41,0,21.3314,61.7,46.5,0.1628,62.1,56.4
101,WLDUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.381,-0.7,0.1312,-0.9711,sl,True,2026-07-10T01:23:54.846849,2026-07-10T01:48:30.145946,,0.0555,54.37,49.73,25.3204,27.1192,-1.7988,22.141424101427504,21.300115251861467,0.0902,0.0307,0.1952,0.1956,0.3833,-0.4317,0.3168,66.3,21.2778,60.6,0.0527,0.1213,0.2675,-0.0616,BULLISH,HEALTHY_BULL,0.0573,-0.369,1.3644,0.7876,76.9,12.8,120855467.0917,18,1,21.2746,58.5,39.0,0.1744,61.7,56.4
97,XLMUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.18638,-0.7,0.1019,-0.7029,sl,True,2026-07-10T01:21:47.507117,2026-07-10T01:37:12.884404,,0.0824,58.17,47.5,24.1692,25.2514,-1.0822,24.837487944254654,20.280371360938666,0.0675,0.0276,0.2795,0.2802,0.3244,-0.0278,0.3756,81.3,21.2778,61.7,0.056,0.1258,0.298,-0.0579,BULLISH,HEALTHY_BULL,0.0583,-0.0418,1.1896,0.6597,76.9,15.4,57189116.01581,34,0,21.2746,58.5,39.0,0.1707,62.4,56.4
100,AVAXUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,6.7,-0.7,0.0896,-1.0299,sl,True,2026-07-10T01:20:46.969253,2026-07-10T01:48:30.142324,,0.0941,58.08,52.56,29.1937,30.1585,-0.9648,24.091538345910546,17.213695213566332,0.0602,0.036,0.1263,0.1265,0.1853,-0.1194,0.2228,86.7,20.5377,59.7,0.0498,0.1157,0.2419,-0.0647,BULLISH,HEALTHY_BULL,0.0639,-0.1064,1.1127,0.8823,76.9,12.8,75702412.524,28,1,21.2746,58.5,39.0,0.1607,60.8,56.4
104,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,63261.5,-0.7,0.0778,-0.7915,sl,True,2026-07-10T01:20:10.589882,2026-07-10T01:48:32.186535,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,CHOPPY_FLAT,,,,,,,,,,,,,,,
99,TAOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,213.35,-0.7,0.1266,-0.7734,sl,True,2026-07-10T01:06:39.103151,2026-07-10T01:48:30.133379,,0.1187,57.1,55.29,20.8055,20.8513,-0.0459,22.268575270952848,14.781213920055041,0.0739,0.018,0.3614,0.3627,0.4942,0.4431,0.4548,64.1,22.902,38.2,-0.0536,0.0713,-0.1533,-0.1511,BEARISH,HEALTHY_BEAR,0.0858,0.1769,1.2609,0.478,30.8,46.2,65285946.08,31,0,21.9652,37.1,42.9,0.1541,51.5,56.4
95,APEUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.1669,0.2293,0.4793,-0.2996,trail,True,2026-07-10T01:05:38.586820,2026-07-10T01:18:55.316109,,0.0987,54.49,54.58,16.7273,17.6913,-0.964,22.20320931278749,24.14758687484348,0.0737,0.0224,0.1385,0.1386,0.5381,0.4002,0.2349,61.5,22.8326,38.0,-0.0539,0.0704,-0.1558,-0.1514,BEARISH,HEALTHY_BEAR,0.0763,0.1157,1.0266,0.5375,28.2,46.2,32173866.1611,45,0,21.9652,37.1,42.9,0.1525,51.3,56.4
94,TIAUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.4109,-0.7,0.3407,-0.7058,sl,True,2026-07-10T00:46:24.256780,2026-07-10T01:17:10.964123,,0.1711,58.14,46.59,20.2798,20.9784,-0.6986,22.96718143688189,18.34168435244604,0.0605,0.062,0.3759,0.3773,0.5955,-0.154,0.5003,76.3,19.1152,39.5,-0.0534,0.1084,-0.1313,-0.1133,BEARISH,HEALTHY_BEAR,0.074,-0.0175,0.9203,0.8947,20.0,62.5,38769464.1785,39,0,18.1689,39.8,46.4,0.1542,54.1,60.8
93,TLMUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.002297,-0.7,0.3483,-0.7401,sl,True,2026-07-10T00:41:18.933867,2026-07-10T00:48:14.749484,,0.1562,57.99,43.95,26.1417,26.133,0.0087,28.967008295571624,16.91956219711971,0.0763,0.0199,0.7557,0.7614,0.8999,0.3442,0.8583,65.4,19.0184,42.9,-0.0642,0.1166,-0.0776,-0.0933,BEARISH,HEALTHY_BEAR,0.0448,0.1439,0.8994,0.9969,15.0,77.5,35338165.217335,42,2,17.3037,42.9,48.1,0.1523,56.0,60.8
92,TLMUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.002267,0.544,0.794,0.0,trail,True,2026-07-09T21:25:06.329488,2026-07-09T21:30:53.414870,,0.5059,61.54,53.69,18.9789,18.0095,0.9694,32.90699110320755,17.11079572818312,0.2017,0.2022,0.5296,0.5325,0.8058,-0.5873,0.9388,84.9,19.4645,49.4,0.0094,0.2169,-0.0416,0.1523,NEUTRAL,CHOPPY_FLAT,0.2473,-0.3146,0.5246,0.8258,47.5,20.0,35692951.089481,43,1,20.7609,55.9,50.7,0.1115,63.0,64.3
89,VANRYUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.007007,-0.7,0.0428,-0.7278,sl,True,2026-07-09T21:14:56.063967,2026-07-09T21:15:45.293639,,0.1957,59.93,46.84,19.7464,20.1558,-0.4094,23.975665727517146,17.93087699875598,0.2392,0.0798,1.2886,1.3054,1.1907,-1.9618,1.6288,84.0,21.7661,56.1,0.0384,0.2249,0.037,0.1753,BULLISH,HEALTHY_BULL,0.1755,-1.2725,0.5159,1.5408,67.5,10.0,160495881.30829,13,1,22.6542,61.8,58.0,0.1167,64.6,64.3
91,AAVEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,91.26,0.263,0.3726,-0.3835,horizon,True,2026-07-09T20:45:27.220670,2026-07-09T21:30:27.338341,,0.0609,56.37,55.58,19.2369,20.6879,-1.451,19.99316250749693,20.14307876538814,0.061,0.0295,0.0914,0.0914,0.2257,-0.1699,0.182,76.1,21.7157,58.3,0.0308,0.2317,0.0732,0.1682,BULLISH,HEALTHY_BULL,0.0473,-0.1569,0.5645,0.5177,52.5,25.0,74522775.194,25,0,21.5756,56.8,47.7,0.1278,64.4,63.0
86,SKYAIUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.03783,0.3315,0.5815,-0.3436,trail,True,2026-07-09T20:45:27.194389,2026-07-09T20:53:29.730989,,0.4748,62.25,59.01,19.1214,19.455,-0.3335,22.753032270494923,16.8913413362053,0.1757,0.1722,0.3375,0.3386,0.8898,0.3545,0.688,66.2,21.7157,58.3,0.0308,0.2317,0.0732,0.1682,BULLISH,HEALTHY_BULL,0.2102,0.1455,0.5645,0.6224,52.5,25.0,139403593.00376,14,1,21.5756,56.8,47.7,0.1278,64.4,63.0
90,HYPEUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,67.346,-0.0624,0.2569,-0.1292,horizon,True,2026-07-09T20:37:18.514807,2026-07-09T21:22:18.702876,,0.1465,58.31,57.89,17.1543,17.2543,-0.1,21.78791789838878,15.824776433710733,0.0758,0.0617,0.0907,0.0907,0.2736,-0.1258,0.2284,93.2,21.4934,56.9,0.0281,0.2295,0.062,0.168,BULLISH,HEALTHY_BULL,0.0845,-0.1147,0.6522,0.4748,65.0,22.5,445755162.57609,8,0,20.7964,58.6,50.5,0.131,64.1,63.0
84,TLMUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.002251,-0.7,0.1333,-0.7108,sl,True,2026-07-09T20:35:16.664208,2026-07-09T20:36:39.224977,,0.1961,57.2,46.89,17.1159,17.2913,-0.1754,26.95268139512893,19.988842758102145,0.2023,0.097,0.5053,0.5079,0.8164,-1.3123,0.809,87.3,20.813,58.6,0.025,0.2316,0.0942,0.1661,BULLISH,HEALTHY_BULL,0.1649,-0.8607,0.7287,0.5778,47.5,22.5,36139017.510425,43,1,20.1394,55.5,47.2,0.1381,64.4,63.0
88,KAITOUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.681,0.4402,0.6902,-0.1909,trail,True,2026-07-09T20:34:15.699044,2026-07-09T21:15:28.238240,,0.2494,59.39,61.47,21.1106,21.7412,-0.6306,23.741367894204764,18.3111987934764,0.0982,0.1014,0.0413,0.0413,0.31,0.0429,0.2411,86.3,20.813,58.9,0.0255,0.2321,0.0987,0.1666,BULLISH,HEALTHY_BULL,0.1175,-0.0159,0.7832,0.6629,42.5,27.5,40657923.82575,39,2,20.1394,55.5,47.2,0.1381,64.4,63.0
85,SKYAIUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.03771,0.5455,0.7955,-0.5304,trail,True,2026-07-09T20:21:03.942098,2026-07-09T20:40:41.207788,,0.2012,59.1,51.23,16.4751,15.8744,0.6007,24.079753481869812,14.669887839958706,0.1237,0.051,0.576,0.5793,0.8968,0.0357,0.7551,58.3,18.8445,49.7,-0.0081,0.2165,-0.0267,0.1509,NEUTRAL,CHOPPY_FLAT,0.1057,-0.1533,0.6733,0.6236,15.4,64.1,139317279.74744,14,2,19.273,50.1,53.9,0.1372,62.0,63.0
87,KAITOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.6811,0.0147,0.1468,-0.1762,horizon,True,2026-07-09T20:12:55.753937,2026-07-09T20:57:56.713332,,0.1075,61.55,46.02,23.8832,24.9271,-1.0439,25.957661393703567,21.104271668091677,0.0947,0.0364,0.3547,0.3559,0.3389,-0.1818,0.4876,92.1,19.7492,49.5,-0.0098,0.2165,-0.0397,0.1753,NEUTRAL,CHOPPY_FLAT,0.0737,-0.1762,0.8356,0.7421,15.4,66.7,41059845.21356,39,1,20.2459,50.5,63.0,0.1483,62.0,63.0
83,OGNUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.01688,-0.7,0.0,-0.7109,sl,True,2026-07-09T19:44:38.164392,2026-07-09T19:48:15.394199,,0.2122,59.25,54.91,26.9116,27.0459,-0.1343,32.09815595374999,19.190875520220903,0.1222,0.0732,0.3118,0.3127,0.4562,-0.4273,0.5089,72.7,20.1877,61.9,0.0327,0.2413,0.1412,0.2463,BULLISH,HEALTHY_BULL,0.161,-0.3349,0.6886,1.5889,43.6,46.2,53790736.15499,34,3,19.4894,56.8,52.6,0.1592,64.8,62.6
82,SKYAIUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.03777,-0.7,0.0,-0.7413,sl,True,2026-07-09T19:07:10.426737,2026-07-09T19:07:17.442124,,0.5148,61.19,54.47,21.4467,21.2349,0.2118,22.92217811568189,13.989520093032768,0.1547,0.1662,0.4224,0.4242,1.0141,0.2903,0.7468,69.2,22.9246,56.6,0.028,0.2244,0.0154,0.3053,BULLISH,HEALTHY_BULL,0.2506,0.2105,0.6484,0.5968,33.3,48.7,138857664.07999,14,1,23.8756,56.8,59.8,0.174,62.8,62.6
80,TIAUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.4222,0.6264,0.8764,-0.4263,trail,True,2026-07-09T18:41:52.223563,2026-07-09T19:01:44.271770,,0.3207,58.94,65.18,15.0021,14.2514,0.7507,22.62913466132525,13.64672894848757,0.1118,0.1017,0.2192,0.2196,0.6208,0.7087,0.4337,68.8,27.6216,61.2,0.0876,0.1683,0.1061,0.3487,BULLISH,HEALTHY_BULL,0.1767,0.3732,0.7265,0.5016,69.2,20.5,38897426.152,42,2,27.8199,59.8,78.0,0.1956,63.8,61.0
81,AAVEUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,91.83,0.6212,0.8712,-0.1851,trail,True,2026-07-09T18:24:41.553591,2026-07-09T19:01:57.313720,,0.1904,54.39,56.7,16.5268,15.972,0.5548,25.182503624583124,15.520014092429957,0.0832,0.0701,0.0045,0.0045,0.4019,0.2924,0.1579,66.7,26.6379,67.7,0.1649,0.1699,0.246,0.3078,BULLISH,HEALTHY_BULL,0.1078,0.1267,0.9929,1.2801,76.9,17.9,73245113.165,24,1,25.377,78.7,68.7,0.2099,64.0,61.0
79,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,63366.6,0.2274,0.2277,-0.1753,horizon,True,2026-07-09T18:07:38.487501,2026-07-09T18:52:39.181968,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,HEALTHY_BULL,,,,,,,,,,,,,,,
78,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,63133.3,0.259,0.4343,-0.1552,horizon,True,2026-07-09T15:07:55.306934,2026-07-09T15:52:55.766397,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,CHOPPY_WEAK,,,,,,,,,,,,,,,
77,BTCUSDT,SPIKE_REV_BTC,SHORT,LONG,62687.3,0.2463,0.4963,-0.0879,trail,True,2026-07-09T14:18:38.464813,2026-07-09T14:52:11.744178,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,CHOPPY_WEAK,,,,,,,,,,,,,,,
76,BTCUSDT,SPIKE_REV_BTC,LONG,SHORT,62936.9,0.2074,0.4574,-0.4014,trail,True,2026-07-09T13:46:36.446204,2026-07-09T14:17:30.216353,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,CHOPPY_WEAK,,,,,,,,,,,,,,,
74,KAITOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.689,0.316,0.566,-0.6096,trail,True,2026-07-09T12:50:46.031664,2026-07-09T13:19:08.554513,,0.1581,56.36,55.14,18.1284,19.1381,-1.0096,26.186623795385007,23.69115881855304,0.2029,0.0234,0.5621,0.5652,0.8981,0.02,0.7929,66.5,20.3319,40.9,-0.0784,0.0925,-0.1795,-0.0949,BEARISH,HEALTHY_BEAR,0.238,-0.1987,1.3188,0.5826,34.1,53.7,76690127.67014,25,1,19.1916,38.5,47.1,0.2055,51.7,57.1
73,ARBUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.08674,0.9951,1.2451,-0.5418,trail,True,2026-07-09T12:47:26.730437,2026-07-09T12:59:37.584038,,0.2415,55.35,59.52,15.2075,14.2189,0.9886,23.373560997158922,13.130799341573338,0.0893,0.0755,0.1025,0.1026,0.6934,0.5073,0.2677,48.6,19.2124,34.8,-0.0465,0.073,-0.3878,-0.0897,BEARISH,HEALTHY_BEAR,0.1597,0.2927,1.6076,1.3121,39.0,46.3,78184612.656802,25,2,17.987,40.4,50.1,0.2178,48.4,57.1
75,AVAXUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,6.715,-0.0745,0.2681,-0.4021,horizon,True,2026-07-09T12:45:14.146372,2026-07-09T13:30:14.940146,,0.1826,55.01,63.55,19.9083,19.7949,0.1135,24.897627589695144,16.125548208471514,0.0619,0.0724,0.0376,-0.0376,0.249,0.1327,0.0967,63.2,18.0224,39.2,-0.0044,0.0894,-0.2762,-0.0458,NEUTRAL,CHOPPY_FLAT,0.1034,0.0883,1.906,1.592,51.2,41.5,78597743.923,24,1,17.4869,61.6,50.1,0.2131,51.1,57.1
72,NEARUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,1.906,-0.7,0.2623,-0.8395,sl,True,2026-07-09T12:28:38.843219,2026-07-09T12:42:15.971892,,0.1375,59.39,56.74,22.589,23.6921,-1.1031,17.3131708208693,14.67468919248259,0.0721,0.0609,0.0876,0.0877,0.3015,-0.1868,0.2209,75.0,18.2887,44.8,-0.0103,0.1095,-0.0514,-0.0607,NEUTRAL,CHOPPY_FLAT,0.0741,-0.1564,1.8943,1.3299,34.1,51.2,101640093.847,18,0,17.737,47.1,50.8,0.1658,54.9,57.1
69,AAVEUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,88.9,-0.7,0.0,-0.7762,sl,True,2026-07-09T11:25:27.708153,2026-07-09T11:37:47.727736,,0.1678,60.64,60.14,15.1615,14.4578,0.7038,27.827061122070027,16.943091600522376,0.065,0.0583,0.1003,0.1004,0.2185,0.2069,0.2239,84.1,19.7378,32.1,-0.0593,0.1442,-0.1907,-0.0352,BEARISH,HEALTHY_BEAR,0.0879,0.0876,0.9743,0.807,29.3,63.4,61847378.442,31,0,18.9603,33.4,33.8,0.1278,53.9,57.1
66,VANRYUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.00771,-0.7,0.0,-0.7523,sl,True,2026-07-09T11:25:27.656393,2026-07-09T11:25:47.251805,,0.5402,58.34,45.66,15.1922,15.3217,-0.1295,27.88088936832937,21.24465727254658,0.2038,0.1896,1.4218,1.4423,1.9579,0.1346,1.8418,77.0,19.7378,32.1,-0.0593,0.1442,-0.1907,-0.0352,BEARISH,HEALTHY_BEAR,0.2766,0.5054,0.9743,1.0756,29.3,63.4,163823168.612401,12,1,18.9603,33.4,33.8,0.1278,53.9,57.1
68,JTOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.6422,0.2794,0.5294,-0.2491,trail,True,2026-07-09T11:19:56.052415,2026-07-09T11:37:47.724910,,0.208,60.07,55.92,18.9729,19.272,-0.2991,24.276841937789747,17.912676914124383,0.0654,0.07,0.2995,0.3004,0.4985,0.2289,0.4362,61.8,18.9149,35.2,-0.0457,0.1515,-0.158,-0.0062,BEARISH,HEALTHY_BEAR,0.0946,0.1825,1.346,0.5643,34.1,53.7,38221184.1358,45,1,18.3424,42.2,39.4,0.1298,55.3,57.1
71,DEXEUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,28.81,0.0,0.3818,-0.6595,horizon,True,2026-07-09T11:15:30.689325,2026-07-09T12:00:30.782647,,0.1763,63.04,49.21,15.7913,12.5134,3.2779,38.68669424372989,10.158899426354784,0.1031,0.0648,0.2789,0.2796,0.4532,-0.17,0.448,38.6,18.2333,42.2,-0.0407,0.1633,-0.0569,0.0121,BEARISH,HEALTHY_BEAR,0.1056,-0.1443,0.8886,2.1449,39.0,46.3,41244851.86115,41,1,18.1575,38.1,48.0,0.1268,57.4,57.1
65,LITUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,2.4996,-0.7,0.064,-0.7081,sl,True,2026-07-09T11:12:11.438641,2026-07-09T11:22:17.512177,,0.0949,56.54,50.26,20.1224,21.285,-1.1626,17.02063509028564,18.815473153633704,0.0786,0.0121,0.3685,0.3698,0.6688,0.5654,0.4609,63.6,18.2333,38.0,-0.0453,0.1591,-0.0981,0.0071,BEARISH,HEALTHY_BEAR,0.0759,0.2769,1.0465,0.7342,35.0,52.5,66145788.07447,25,0,18.1575,38.1,48.0,0.1239,56.7,57.1
64,WLDUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.3861,0.268,0.518,-0.1036,trail,True,2026-07-09T11:07:05.812017,2026-07-09T11:21:02.270640,,0.1922,57.04,62.54,16.9349,16.0774,0.8575,30.984702155951833,17.397484606975453,0.0623,0.0703,0.0156,0.0156,0.3292,0.186,0.1483,66.7,18.1609,39.1,-0.0466,0.1608,-0.0993,0.0204,BEARISH,HEALTHY_BEAR,0.1045,0.1085,1.0805,1.2624,32.5,57.5,138141060.3904,13,1,18.3349,38.8,48.9,0.1261,57.1,57.1
63,ARBUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.08682,0.372,0.622,-0.0115,trail,True,2026-07-09T11:05:03.568710,2026-07-09T11:10:06.102861,,0.2541,61.25,43.59,16.9702,16.6548,0.3154,31.800357114462123,20.731415965717638,0.0795,0.0708,0.7057,0.7107,0.7293,0.8599,0.8621,83.1,18.2733,42.5,-0.0534,0.1653,-0.0759,0.0409,BEARISH,HEALTHY_BEAR,0.0746,0.6063,1.3213,0.9623,25.0,67.5,72590800.911204,24,2,18.455,39.1,45.7,0.132,57.7,57.1
70,ADAUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.1684,-0.4751,0.2969,-0.5938,horizon,True,2026-07-09T11:02:59.904760,2026-07-09T11:48:00.859975,,0.1771,63.58,57.14,17.9981,17.5699,0.4282,24.099148179254566,14.907315619984217,0.0715,0.0643,0.1843,0.1846,0.2674,0.0622,0.3208,94.4,18.2733,41.3,-0.055,0.1634,-0.0903,0.0392,BEARISH,HEALTHY_BEAR,0.0951,0.0366,1.1513,0.9626,27.5,70.0,121991824.6728,16,1,18.455,39.1,45.7,0.132,57.5,57.1
67,SPELLUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,9.24e-05,0.2911,0.5411,-0.6494,trail,True,2026-07-09T11:00:58.029352,2026-07-09T11:25:54.274428,,0.1312,54.03,54.16,15.4931,14.6781,0.815,20.884745420545357,12.242512274400031,0.0659,0.0495,0.1024,0.1025,0.693,0.0866,0.218,70.6,18.7878,37.3,-0.0611,0.1577,-0.1457,0.0325,BEARISH,HEALTHY_BEAR,0.0694,0.0479,0.9437,0.7647,22.5,67.5,43506958.2473533,39,1,18.455,39.1,45.7,0.1268,56.4,57.1
61,JTOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.6427,0.808,1.058,-0.4045,trail,True,2026-07-09T10:26:24.849680,2026-07-09T10:48:51.567950,,0.5114,62.53,64.92,21.7463,19.4403,2.3059,33.925580280690546,10.794715504618056,0.198,0.1985,0.1996,0.2,0.5082,0.2259,0.5977,68.9,21.7116,45.8,-0.0078,0.2132,-0.0713,0.1423,NEUTRAL,CHOPPY_FLAT,0.2789,0.0935,1.0958,1.8658,25.0,55.0,39320197.0186,45,1,22.8297,47.7,53.6,0.1301,60.1,62.3
59,TACUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.002659,-0.7,0.1504,-0.8274,sl,True,2026-07-09T10:26:24.821827,2026-07-09T10:27:32.701400,,0.1268,55.3,46.75,15.3368,15.8272,-0.4904,22.13556120033991,18.494488038154618,0.1937,0.0279,1.2433,1.259,2.2235,-0.2918,1.4834,72.8,21.7116,45.8,-0.0078,0.2132,-0.0713,0.1423,NEUTRAL,CHOPPY_FLAT,0.1042,-0.2869,1.0958,0.5743,25.0,55.0,57382748.301971,32,1,22.8297,47.7,53.6,0.1301,60.1,62.3
58,KAITOUSDT,PASS:FLIP_SHORT_BTC1H_SLOPE,SHORT,SHORT,0.682,-0.7,0.1466,-0.7625,sl,True,2026-07-09T10:23:21.976758,2026-07-09T10:27:01.598896,,0.1236,58.34,50.8,21.1204,22.0964,-0.9759,26.551063066985314,22.421176331730567,0.1547,0.0275,0.5031,0.5057,0.6457,-0.0116,0.6888,78.1,22.8985,49.7,0.0146,0.2196,-0.0219,0.1621,NEUTRAL,CHOPPY_FLAT,0.1286,-0.1777,1.3024,0.6805,35.0,37.5,140359186.33757,13,1,23.8109,52.8,51.4,0.1366,61.5,62.3
62,ADAUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.1681,0.2854,0.5354,-0.0595,trail,True,2026-07-09T10:13:06.279900,2026-07-09T10:49:17.654008,,0.1476,58.15,53.56,20.4267,20.572,-0.1453,20.75258508406968,14.261510415707404,0.0712,0.0637,0.1208,0.121,0.2869,-0.0281,0.2561,82.4,24.1911,58.4,0.0318,0.2323,0.1092,0.1801,BULLISH,HEALTHY_BULL,0.0616,-0.0527,0.7759,1.2429,47.5,27.5,121963093.1282,16,0,24.1624,57.6,40.9,0.1396,63.4,62.3
57,XPLUSDT,PASS:FLIP_SHORT_REGIME,SHORT,SHORT,0.09313,0.362,0.612,-0.0322,trail,True,2026-07-09T10:12:05.402681,2026-07-09T10:26:48.547382,,0.0505,53.65,51.21,18.6635,19.1551,-0.4916,25.464339789776368,19.897194048431565,0.0734,0.0102,0.1611,0.1614,0.5505,0.2056,0.2451,63.0,24.1911,57.3,0.0299,0.2304,0.0917,0.178,BULLISH,HEALTHY_BULL,0.046,-0.0201,0.7154,0.5289,45.0,25.0,33816191.81361,49,0,24.1624,57.6,40.9,0.1394,63.2,62.3
